character_id,move_index,complete,faf,frames,grabs,hurtboxes,name,notes,type,value
04e_dark-samus,26,,37,37,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,DarkSamusDThrow
04e_dark-samus,27,,75,75,,,Charge Shot (Min),"Require 13 frames to start charging
Actionable from frame 32",,DarkSamusChargeShotMin
04e_dark-samus,28,,79,79,,,Charge Shot (Max),Actionable from frame 61,,DarkSamusChargeShotMax
04e_dark-samus,29,,1,1,,,Missile,,,DarkSamusMissile
04e_dark-samus,30,,1,1,,,Super Missile,,,DarkSamusSuperMissile
04e_dark-samus,31,,39,39,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [3, 4, 5, 6], 'color': 'darkblue', 'notes': ''}]",Screw Attack,,,DarkSamusScrewAttackG
04e_dark-samus,32,,48,48,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [3, 4], 'color': 'darkblue', 'notes': ''}]",Screw Attack (Aerial),,,DarkSamusScrewAttackA
04e_dark-samus,33,,1,1,,,Bomb,,,DarkSamusBomb
04e_dark-samus,34,,1,1,,,Bomb (Explosion),,,DarkSamusBombExplosion
04e_dark-samus,35,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,DarkSamusLedgeAttack
04e_dark-samus,36,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,DarkSamusGetupAttackU
04e_dark-samus,37,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,DarkSamusGetupAttackD
04e_dark-samus,38,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,DarkSamusTripAttack
04_samus,0,,17,17,,,Jab 1,,,SamusJab1
04_samus,1,,29,29,,,Jab 2,,,SamusJab2
04_samus,2,,33,33,,,Forward Tilt,,,SamusFTilt
04_samus,3,,33,33,,,Forward Tilt (Up),,,SamusFTiltUp
04_samus,4,,33,33,,,Forward Tilt (Down),,,SamusFTiltDown
04_samus,5,,39,39,,,Up Tilt,,,SamusUTilt
04_samus,6,,44,44,,,Down Tilt,,,SamusDTilt
04_samus,7,,41,41,,,Dash Attack,,,SamusDashAttack
04_samus,8,,48,48,,,Forward Smash,,,SamusFSmash
04_samus,9,,48,48,,,Forward Smash (Up),,,SamusFSmashUp
04_samus,10,,48,48,,,Forward Smash (Down),,,SamusFSmashDown
04_samus,11,,56,56,,,Up Smash,,,SamusUSmash
04_samus,12,,44,44,,,Down Smash,,,SamusDSmash
04_samus,13,,45,45,,,Neutral Air,,,SamusNAir
04_samus,14,,59,59,,,Forward Air,,,SamusFAir
04_samus,15,,41,41,,,Back Air,,,SamusBAir
04_samus,16,,39,39,,,Up Air,,,SamusUAir
04_samus,17,,48,48,,,Down Air,,,SamusDAir
04_samus,18,,59,59,,,ZAir,,,SamusZAir
04_samus,19,,59,59,"[{'id': '0', 'bone': 'throw', 'size': '4.0', 'x': '0.0', 'y': '0.0', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [15, 16, 17], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '3.0', 'x': '0.0', 'y': '7.5', 'z': '13.0', 'x2': '0.0', 'y2': '7.5', 'z2': '5.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [15, 16, 17, 18, 19, 20, 21, 22], 'color': '#800080', 'notes': ''}]",,Grab,,,SamusGrab
04_samus,20,,67,67,"[{'id': '0', 'bone': 'throw', 'size': '4.0', 'x': '0.0', 'y': '0.0', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [17, 18, 19], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '3.0', 'x': '0.0', 'y': '7.5', 'z': '13.0', 'x2': '0.0', 'y2': '7.5', 'z2': '5.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [17, 18, 19, 20, 21, 22, 23, 24], 'color': '#800080', 'notes': ''}]",,Dash Grab,,,SamusDashGrab
04_samus,21,,62,62,"[{'id': '0', 'bone': 'throw', 'size': '3.0', 'x': '0.0', 'y': '0.0', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [18, 19, 20], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '3.0', 'x': '0.0', 'y': '7.5', 'z': '-18.0', 'x2': '0.0', 'y2': '7.5', 'z2': '-5.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [18, 19, 20, 21, 22, 23, 24, 25], 'color': '#800080', 'notes': ''}]",,Pivot Grab,,,SamusPivotGrab
04_samus,22,,6,6,,,Pummel,,,SamusPummel
04_samus,23,,41,41,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,SamusFThrow
04_samus,24,,49,49,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,SamusBThrow
04_samus,25,,39,39,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,SamusUThrow
04_samus,26,,37,37,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,SamusDThrow
04_samus,27,,75,75,,,Charge Shot (Min),"Require 13 frames to start charging
Actionable from frame 32",,SamusChargeShotMin
04_samus,28,,80,80,,,Charge Shot (Max),Actionable from frame 61,,SamusChargeShotMax
04_samus,29,,1,1,,,Missile,,,SamusMissile
04_samus,30,,1,1,,,Super Missile,,,SamusSuperMissile
04_samus,31,,39,39,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [3, 4, 5, 6], 'color': 'darkblue', 'notes': ''}]",Screw Attack,,,SamusScrewAttackG
04_samus,32,,48,48,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [3, 4], 'color': 'darkblue', 'notes': ''}]",Screw Attack (Aerial),,,SamusScrewAttackA
04_samus,33,,1,1,,,Bomb,,,SamusBomb
04_samus,34,,1,1,,,Bomb (Explosion),,,SamusBombExplosion
04_samus,35,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,SamusLedgeAttack
04_samus,36,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,SamusGetupAttackU
04_samus,37,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,SamusGetupAttackD
04_samus,38,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,SamusTripAttack
05_yoshi,0,,17,17,,,Jab 1,,,YoshiJab1
05_yoshi,1,,19,19,,,Jab 2,,,YoshiJab2
05_yoshi,2,,29,29,,,Forward Tilt,,,YoshiFTilt
05_yoshi,3,,29,29,,,Forward Tilt (Up),,,YoshiFTiltUp
05_yoshi,4,,29,29,,,Forward Tilt (Down),,,YoshiFTiltDown
05_yoshi,5,,31,31,,,Up Tilt,,,YoshiUTilt
05_yoshi,6,,22,22,,,Down Tilt,,,YoshiDTilt
05_yoshi,7,,40,40,,,Dash Attack,,,YoshiDashAttack
05_yoshi,8,,52,52,,"[{'type': 'Intangible', 'bone': 'head', 'hp': '', 'frames': [12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'snout', 'hp': '', 'frames': [12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}]",Forward Smash,,,YoshiFSmash
05_yoshi,9,,52,52,,"[{'type': 'Intangible', 'bone': 'head', 'hp': '', 'frames': [12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'snout', 'hp': '', 'frames': [12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}]",Forward Smash (Up),,,YoshiFSmashUp
05_yoshi,10,,52,52,,"[{'type': 'Intangible', 'bone': 'head', 'hp': '', 'frames': [12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'snout', 'hp': '', 'frames': [12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}]",Forward Smash (Down),,,YoshiFSmashDown
05_yoshi,11,,46,46,,"[{'type': 'Intangible', 'bone': 'toel', 'hp': '', 'frames': [11, 12, 13], 'color': 'darkblue', 'notes': ''}]",Up Smash,,,YoshiUSmash
05_yoshi,12,,49,49,,,Down Smash,,,YoshiDSmash
05_yoshi,13,,44,44,,,Neutral Air,,,YoshiNAir
05_yoshi,14,,43,43,,,Forward Air,,,YoshiFAir
05_yoshi,15,,55,55,,,Back Air,,,YoshiBAir
05_yoshi,16,,36,36,,,Up Air,,,YoshiUAir
05_yoshi,17,,56,56,,,Down Air,,,YoshiDAir
05_yoshi,18,,17,17,,,Down Air (Landing),,,YoshiDAirLanding
05_yoshi,19,,48,48,"[{'id': '0', 'bone': 'mouth2', 'size': '3.5', 'x': '-2.0', 'y': '-0.5', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_a', 'frames': [14, 15, 16, 17, 18, 19, 20, 21], 'color': '#400040', 'notes': ''}, {'id': '1', 'bone': 'mouth2', 'size': '2.8', 'x': '1.2', 'y': '-0.5', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_g', 'frames': [14, 15, 16, 17, 18, 19, 20, 21], 'color': '#800080', 'notes': ''}, {'id': '2', 'bone': 'top', 'size': '5.5', 'x': '0.0', 'y': '6.0', 'z': '7.5', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [14, 15], 'color': '#400040', 'notes': ''}]",,Grab,,,YoshiGrab
05_yoshi,20,,56,56,"[{'id': '0', 'bone': 'mouth2', 'size': '3.3', 'x': '-2.0', 'y': '-0.5', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_a', 'frames': [16, 17, 18, 19, 20, 21, 22, 23], 'color': '#400040', 'notes': ''}, {'id': '1', 'bone': 'mouth2', 'size': '2.2', 'x': '1.2', 'y': '-0.5', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_g', 'frames': [16, 17, 18, 19, 20, 21, 22, 23], 'color': '#800080', 'notes': ''}, {'id': '2', 'bone': 'top', 'size': '5.5', 'x': '0.0', 'y': '6.0', 'z': '9.0', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [16, 17], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,YoshiDashGrab
05_yoshi,21,,51,51,"[{'id': '0', 'bone': 'mouth2', 'size': '3.5', 'x': '-2.0', 'y': '-0.5', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_a', 'frames': [17, 18, 19, 20, 21, 22, 23, 24], 'color': '#400040', 'notes': ''}, {'id': '1', 'bone': 'mouth2', 'size': '2.8', 'x': '1.2', 'y': '-0.5', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_g', 'frames': [17, 18, 19, 20, 21, 22, 23, 24], 'color': '#800080', 'notes': ''}, {'id': '2', 'bone': 'top', 'size': '5.5', 'x': '0.0', 'y': '6.0', 'z': '-8.0', 'status': 'fighter_status_kind_capture_pulled_yoshi', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [17, 18], 'color': '#400040', 'notes': ''}]",,Pivot Grab,,,YoshiPivotGrab
05_yoshi,22,,6,6,,,Pummel,,,YoshiPummel
05_yoshi,23,,39,39,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,YoshiFThrow
05_yoshi,24,,43,43,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,YoshiBThrow
05_yoshi,25,,43,43,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,YoshiUThrow
05_yoshi,26,,43,43,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,YoshiDThrow
05_yoshi,27,,41,41,"[{'id': '0', 'bone': 'mouth2', 'size': '4.0', 'x': '-0.9', 'y': '-0.5', 'z': '0.0', 'status': 'fighter_status_kind_capture_yoshi', 'ground_or_air': 'collision_situation_mask_a', 'frames': [19, 20, 21, 22], 'color': '#400040', 'notes': ''}, {'id': '1', 'bone': 'mouth2', 'size': '3.5', 'x': '-2.0', 'y': '-0.5', 'z': '0.0', 'status': 'fighter_status_kind_capture_yoshi', 'ground_or_air': 'collision_situation_mask_g', 'frames': [19, 20, 21, 22], 'color': '#800080', 'notes': ''}, {'id': '2', 'bone': 'top', 'size': '5.9', 'x': '0.0', 'y': '7.0', 'z': '9.0', 'status': 'fighter_status_kind_capture_yoshi', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [19], 'color': '#400040', 'notes': ''}]",,Egg Lay,,grab,YoshiEggLay
05_yoshi,28,,1,1,,,Egg Roll,,,YoshiEggRoll
05_yoshi,29,,1,1,,,Egg Throw,,,YoshiEggThrow
05_yoshi,30,,1,1,,,Egg Throw (Burst),,,YoshiEggThrowBurst
05_yoshi,31,,27,27,,,Yoshi Bomb (Ground),,,YoshiYoshiBombG
05_yoshi,32,,1,1,,,Yoshi Bomb (Fall),,,YoshiYoshiBombFall
05_yoshi,33,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,YoshiLedgeAttack
05_yoshi,34,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,YoshiGetupAttackU
05_yoshi,35,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,YoshiGetupAttackD
05_yoshi,36,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,YoshiTripAttack
06_kirby,0,,14,14,,,Jab 1,,,KirbyJab1
06_kirby,1,,15,15,,,Jab 2,,,KirbyJab2
06_kirby,2,,16,16,,,Rapid Jab,,,KirbyJabRapid
06_kirby,3,,39,39,,,Rapid Jab (Finisher),,,KirbyJabRapidEnd
06_kirby,4,,23,23,,,Forward Tilt,,,KirbyFTilt
06_kirby,5,,23,23,,,Forward Tilt (Up),,,KirbyFTiltUp
06_kirby,6,,23,23,,,Forward Tilt (Down),,,KirbyFTiltDown
06_kirby,7,,20,20,,"[{'type': 'Intangible', 'bone': 'footr', 'hp': '', 'frames': [4, 5, 6, 7, 8, 9, 10], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'toer', 'hp': '', 'frames': [4, 5, 6, 7, 8, 9, 10], 'color': 'darkblue', 'notes': ''}]",Up Tilt,,,KirbyUTilt
06_kirby,8,,51,51,,,Dash Attack,,,KirbyDashAttack
06_kirby,9,,20,20,,,Down Tilt,,,KirbyDTilt
06_kirby,10,,47,47,,,Forward Smash,,,KirbyFSmash
06_kirby,11,,47,47,,,Forward Smash (Up),,,KirbyFSmashUp
06_kirby,12,,47,47,,,Forward Smash (Down),,,KirbyFSmashDown
06_kirby,13,,45,45,,"[{'type': 'Intangible', 'bone': 'footr', 'hp': '', 'frames': [12, 13, 14, 15, 16, 17], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'toer', 'hp': '', 'frames': [12, 13, 14, 15, 16, 17], 'color': 'darkblue', 'notes': ''}]",Up Smash,,,KirbyUSmash
06_kirby,14,,50,50,,"[{'type': 'Intangible', 'bone': 'footr', 'hp': '', 'frames': [2, 3, 4, 5, 6, 7, 8, 9, 10, 11], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'toer', 'hp': '', 'frames': [2, 3, 4, 5, 6, 7, 8, 9, 10, 11], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'footl', 'hp': '', 'frames': [2, 3, 4, 5, 6, 7, 8, 9, 10, 11], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'toel', 'hp': '', 'frames': [2, 3, 4, 5, 6, 7, 8, 9, 10, 11], 'color': 'darkblue', 'notes': ''}]",Down Smash,,,KirbyDSmash
06_kirby,15,,52,52,,,Neutral Air,,,KirbyNAir
06_kirby,16,,47,47,,,Forward Air,,,KirbyFAir
06_kirby,17,,40,40,,,Back Air,,,KirbyBAir
06_kirby,18,,35,35,,,Up Air,,,KirbyUAir
06_kirby,19,,54,54,,,Down Air,,,KirbyDAir
06_kirby,20,,16,16,,,Down Air (Landing),,,KirbyDAirLanding
06_kirby,21,,34,34,"[{'id': '0', 'bone': 'top', 'size': '3.1', 'x': '0.0', 'y': '5.5', 'z': '4.0', 'x2': '0.0', 'y2': '5.5', 'z2': '9.4', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [6, 7], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.55', 'x': '0.0', 'y': '5.5', 'z': '2.45', 'x2': '0.0', 'y2': '5.5', 'z2': '10.95', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [6, 7], 'color': '#400040', 'notes': ''}]",,Grab,,,KirbyGrab
06_kirby,22,,41,41,"[{'id': '0', 'bone': 'top', 'size': '2.5', 'x': '0.0', 'y': '5.5', 'z': '4.0', 'x2': '0.0', 'y2': '5.5', 'z2': '11.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [9, 10], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.25', 'x': '0.0', 'y': '5.5', 'z': '2.75', 'x2': '0.0', 'y2': '5.5', 'z2': '12.25', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [9, 10], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,KirbyDashGrab
06_kirby,23,,36,36,"[{'id': '0', 'bone': 'top', 'size': '3.1', 'x': '0.0', 'y': '5.5', 'z': '-4.0', 'x2': '0.0', 'y2': '5.5', 'z2': '-15.7', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [10, 11], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.55', 'x': '0.0', 'y': '5.5', 'z': '-2.45', 'x2': '0.0', 'y2': '5.5', 'z2': '-17.25', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [10, 11], 'color': '#400040', 'notes': ''}]",,Pivot Grab,,,KirbyPivotGrab
06_kirby,24,,5,5,,,Pummel,,,KirbyPummel
06_kirby,25,,58,58,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,KirbyFThrow
06_kirby,26,,49,49,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,KirbyBThrow
06_kirby,27,,84,84,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,KirbyUThrow
06_kirby,28,,79,79,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,KirbyDThrow
06_kirby,29,,10,10,"[{'id': '0', 'bone': 'top', 'size': '6.0', 'x': '0.0', 'y': '6.0', 'z': '5.0', 'status': 'fighter_status_kind_swallowed', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [10], 'color': '#800080', 'notes': ''}, {'frames': [10], 'color': 'khaki', 'notes': 'Projectile Absorb'}]",,Inhale (Start),,,KirbyInhaleStart
06_kirby,30,,18,18,"[{'id': '0', 'bone': 'top', 'size': '5.3', 'x': '0.0', 'y': '6.4', 'z': '10.2', 'status': 'fighter_status_kind_swallowed', 'ground_or_air': 'collision_situation_mask_a', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '5.8', 'x': '0.0', 'y': '6.4', 'z': '6.2', 'status': 'fighter_status_kind_swallowed', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'color': '#800080', 'notes': ''}]",,Inhale,,,KirbyInhale
06_kirby,31,,39,39,,,Hammer Flip,,,KirbyHammerFlipG
06_kirby,32,,59,59,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [2, 3, 4, 5, 6, 7, 8, 9, 10], 'color': 'darkblue', 'notes': ''}, {'type': 'Invincible', 'bone': 'Super Armor', 'hp': '', 'frames': [11, 12, 13, 14, 15, 16, 17], 'color': '#2F152E', 'notes': ''}]",Hammer Flip (Max),,,KirbyHammerFlipGMax
06_kirby,33,,54,54,,,Hammer Flip (Aerial),,,KirbyHammerFlipA
06_kirby,34,,59,59,,,"Hammer Flip (Aerial, Max)",,,KirbyHammerFlipAMax
06_kirby,35,,58,58,,,Final Cutter,,,KirbyFinalCutter
06_kirby,36,,1,1,,,Stone,,,KirbyStone
06_kirby,37,,1,1,,,Stone (Landing),,,KirbyStoneLanding
06_kirby,38,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,KirbyLedgeAttack
06_kirby,39,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,KirbyGetupAttackU
06_kirby,40,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,KirbyGetupAttackD
06_kirby,41,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,KirbyTripAttack
07_fox,0,,17,17,,,Jab 1,,,FoxJab1
07_fox,1,,20,20,,,Jab 2,,,FoxJab2
07_fox,2,,12,12,,,Rapid Jab,,,FoxJabRapid
07_fox,3,,38,38,,,Rapid Jab (Finisher),,,FoxJabRapidEnd
07_fox,4,,23,23,,,Forward Tilt,,,FoxFTilt
07_fox,5,,23,23,,,Forward Tilt (Up),,,FoxFTiltUp
